,id,amd,intel,radius,cos_sin_sqrt,ydl,pred,radius_pred
1450,1151,81,163,0.1,-0.3478740922400556,False,False,0.148163503339739
1451,3525,170,108,0.13,0.2945825060271993,False,False,0.25015065001473236
1452,4108,196,287,0.2,0.6639587182714021,False,False,0.25544283615214003
1454,191,42,329,0.22,,False,False,0.18615528149788846
1455,174,41,219,0.1,-0.10687323969915198,False,False,0.24377828947112257
1456,4084,195,237,0.21,0.03823480269245593,False,False,0.18886208237683166
1457,3938,188,87,0.81,-0.14596846780362938,True,True,0.8126988907937508
1458,3857,184,242,0.24,,False,False,0.2584943543725754
1459,2118,118,345,0.28,,False,False,0.20965105274663812
1460,5368,251,439,0.32,-0.19254094240415726,False,False,0.18796511538266875
1461,5864,270,506,0.25,,False,False,0.2501544752552173
1462,2843,144,341,0.17,,False,False,0.15092940588469933
1463,5680,263,300,0.16,,False,False,0.13169138180052956
1464,1164,81,53,0.88,,True,True,0.8051519668709987
1465,2127,118,496,0.26,,False,False,0.17109271735713644
1466,4483,212,430,0.21,,False,False,0.18679673977750388
1467,1661,101,109,0.63,,True,True,0.7992713949103538
1468,508,55,162,0.15,,False,False,0.14086686947503757
1470,3932,187,507,0.84,,True,True,0.8526722485949804
1471,4125,197,517,0.67,0.6109042928265179,True,True,0.7820569689747109
1472,2271,124,575,0.34,,False,False,0.2238011036499715
1473,3985,190,71,0.13,0.8280991944817935,False,False,0.261168420032468
1475,4850,229,481,0.15,,False,False,0.1465259050789366
1476,3220,159,440,0.38,1.3031552098153765,False,False,0.2086956272130242
1477,2732,141,354,0.33,,False,False,0.23059194926444876
1478,1752,105,480,0.33,,False,False,0.19868932368552858
1479,5374,251,563,0.85,,True,True,0.8673429571926481
1480,2728,141,444,0.38,,False,False,0.1401787525858247
1481,1658,101,487,0.16,,False,False,0.17827906161476723
1482,152,39,337,0.24,0.5309640686274039,False,False,0.2562526271670782
1483,2972,149,412,0.15,,False,False,0.26138235997834286
1484,1583,98,258,0.27,-0.34006631635576856,False,False,0.16228849444598048
1485,5880,271,279,0.28,,False,False,0.1846773396180894
1487,4078,194,506,0.82,,True,True,0.771334952172253
1488,4519,214,557,0.35,,False,False,0.21540288037542515
1489,3880,185,530,0.82,,True,True,0.7581710320076208
1490,4381,207,44,0.16,-0.2751604063389005,False,False,0.21690973430096627
1491,1822,107,124,0.68,0.05604876560126986,True,True,0.8260413832934376
1492,4643,220,223,0.33,,False,False,0.20151514617398625
1493,5485,256,298,0.35,,False,False,0.20886099329820018
1494,309,47,358,0.35,0.13040155132242032,False,False,0.24485657426998658
1495,4399,208,155,0.1,0.21265681608766934,False,False,0.17986043832501045
1496,3346,163,226,0.11,-0.28085062310302095,False,False,0.2530867832373173
1498,495,55,433,0.29,,False,False,0.23452755475730314
1499,205,43,563,0.37,,False,False,0.2180181613765611
1500,1434,92,524,0.13,,False,True,0.7922149081609162
1501,1135,80,145,0.85,,True,True,0.8095044134804771
1502,868,71,185,0.15,0.10864296575484414,False,False,0.2695682322674939
1503,305,47,491,0.24,0.10602095289951385,False,False,0.21103373040747583
1504,1849,108,274,0.65,0.3591365038360853,True,True,0.8207118655513208
1505,4423,210,441,0.21,0.43156738362429076,False,False,0.13520081582218269
1506,1988,113,340,0.14,-0.07909952890473032,False,False,0.14364961192106077
1507,5609,261,272,0.2,,False,False,0.22679545520071692
1508,1534,96,207,0.2,1.364539419490968,False,False,0.2093495194777478
1509,843,70,173,0.31,,False,False,0.24521803425377187
1510,1987,113,305,0.15,,False,False,0.18624883589509333
1511,3578,173,560,0.38,-0.1473258233838498,False,False,0.19841787876683528
1512,3864,184,395,0.37,1.251989141941758,False,False,0.18525936371043464
1514,3226,159,230,0.21,0.36607984587866654,False,False,0.2676650209331917
1515,1538,96,405,0.1,0.1341932673259836,False,False,0.21924842320168952
1516,211,43,308,0.21,-0.3332885181522761,False,False,0.2465449962730555
1517,1957,112,332,0.24,,False,False,0.17787626196479778
1518,5074,238,518,0.61,,True,True,0.8405071765001522
1519,2339,126,513,0.84,,True,True,0.81254445922582
1520,5443,254,419,0.21,0.11087285261138054,False,False,0.14046900016752084
1521,1349,88,68,0.19,0.024410494144499098,False,False,0.25189646985330194
1523,4603,218,449,0.13,,False,False,0.14307059344941017
1524,680,64,357,0.1,1.0634960929127015,False,False,0.25939456812381323
1525,180,42,361,0.31,,False,False,0.19779775793489487
1526,3780,180,29,0.16,,False,False,0.2438646843412126
1527,3066,152,273,0.86,,True,True,0.8573273897011087
1528,3312,162,151,0.2,-0.029422663935549088,False,False,0.1401649613960025
1529,278,46,560,0.11,1.1410370596437966,False,False,0.19650675671323528
1530,289,46,457,0.29,0.8067012836291265,False,False,0.14654714452883008
1531,4515,214,87,0.68,0.35081190135458484,True,True,0.8520509818765944
1532,993,75,567,0.28,,False,False,0.25034020990432293
1534,4478,212,241,0.17,,False,False,0.24810106027222478
1535,4240,202,133,0.37,0.9199147513036479,False,False,0.264788886465543
1536,4822,228,163,0.28,1.343320084118579,False,False,0.26863468994820305
1537,270,46,98,0.35,0.25901914353107813,False,False,0.16612059625869982
1539,5717,264,71,0.79,,True,True,0.8014671122107304
1540,2254,123,423,0.32,,False,False,0.21939483643575303
1541,4675,222,457,0.16,0.7612104187653572,False,False,0.24922272851759056
1543,1391,90,81,0.35,1.155534399551785,False,False,0.21645297366735725
1544,220,44,52,0.38,,False,False,0.14285268020169797
1546,83,33,369,0.29,0.9290061056747806,False,False,0.21908923401174207
1547,3455,168,299,0.22,,False,True,0.7679849400528656
1548,461,53,244,0.29,0.3752935069674964,False,False,0.23533790217195072
1549,5289,248,389,0.22,0.18780653535207942,False,False,0.13814047954711095
1550,551,57,122,0.28,,False,False,0.20090588107724078
1551,5899,272,472,0.22,1.259769980833887,False,False,0.1810275233047637
1552,3686,177,297,0.84,0.7642490668764159,True,True,0.753372479093515
1553,2784,142,513,0.86,,True,True,0.7739524563256678
1554,2146,119,336,0.12,,False,False,0.14936886014157716
1556,4633,220,520,0.71,0.03477629693051557,True,True,0.7562478689915768
1557,650,63,379,0.27,,False,False,0.18646509559866853
1558,708,65,244,0.3,0.9533299033159739,False,False,0.25562907771743704
1559,3799,181,458,0.39,,False,False,0.2425722283047213
1560,5560,258,348,0.36,,False,False,0.18455013756803684
1561,2358,127,442,0.37,0.6173366324043934,False,False,0.2477492327547821
1562,1424,91,401,0.12,0.07775414921557938,False,False,0.19416740739141988
1563,1216,83,563,0.18,0.40540224188543883,False,False,0.22779728812225986
1564,5523,257,317,0.29,,False,False,0.17954937281448655
1565,1924,111,41,0.13,,False,False,0.13209479240516078
1566,2753,141,337,0.37,,False,False,0.1551701832433577
1567,3319,162,416,0.1,,False,False,0.21553942419552835
1568,314,47,350,0.33,,False,False,0.14099305028767173
1569,5992,281,160,0.26,,False,False,0.26266513607441344
1570,1427,91,411,0.2,,False,False,0.23923985411639936
1571,3996,190,500,0.32,0.3368219302792904,False,False,0.16613826828358474
1572,2955,148,88,0.9,-0.27507979964616175,True,True,0.8531948993478727
1573,4700,223,419,0.23,,False,False,0.2001730421407158
1574,3887,185,79,0.63,,True,True,0.8371059188588628
1576,4428,210,279,0.37,,False,False,0.20286887898644615
1577,3309,162,338,0.29,,False,False,0.16552940203005245
1578,6024,288,202,0.36,,False,False,0.2335030861495489
1580,684,64,130,0.1,0.6840037563372203,False,False,0.21770688746532113
1581,4851,229,251,0.27,0.3728487286044291,False,False,0.1424689952839554
1582,5106,239,508,0.73,0.21538652675218062,True,True,0.775709894943445
1583,5129,240,218,0.16,0.7392076378347465,False,False,0.13671568085972058
1584,4071,194,400,0.16,,False,False,0.16213096533243637
1586,5369,251,571,0.75,-0.20247959236669405,True,True,0.8678779834324442
1587,5479,255,220,0.16,-0.3543632765144045,False,False,0.15690902462843254
1589,5202,245,62,0.31,-0.035072982305682426,False,False,0.2076536764072357
1590,2348,127,135,0.36,,False,False,0.2686156357477184
1592,4101,196,569,0.33,0.08313429268710014,False,False,0.14662951689555942
1594,348,49,136,0.2,,False,False,0.2505688649250292
1597,871,71,58,0.39,0.9838865116288738,False,False,0.1912740612041353
1598,5432,253,323,0.24,0.3986547362155528,False,False,0.26343413627604084
1599,4331,205,506,0.88,,True,True,0.796116564519196
1600,5252,247,474,0.22,,False,False,0.15913869625351723
1601,2121,118,243,0.34,,False,False,0.1700316518594541
1602,2418,129,238,0.3,-0.14093638195991848,False,False,0.19864930835929742
1604,3536,171,299,0.23,0.3430413324217566,False,True,0.8128423319166354
1605,1877,109,123,0.9,,True,True,0.8257120172354206
1606,4751,225,472,0.22,,False,False,0.24256896732642497
1607,5148,242,518,0.72,,True,True,0.7957686444905014
1608,5617,261,290,0.25,-0.13813224603506244,False,False,0.2563182315749172
1609,494,54,334,0.21,,False,False,0.20925613493738005
1610,2986,150,286,0.78,,True,True,0.7683892232724253
1611,3129,154,365,0.87,-0.054586027477402904,True,True,0.756409969451913
1612,2778,142,498,0.15,,False,False,0.20735027719860122
1613,1270,85,130,0.74,,True,True,0.754134495225191
1615,4928,233,565,0.25,0.5864442028917668,False,False,0.1889915433535088
1617,618,62,256,0.87,,True,True,0.7796796545545907
1618,5146,242,378,0.37,-0.06415953520182867,False,False,0.24590995210984595
1619,3846,183,26,0.16,0.8251181942129244,False,False,0.15054258659561298
1620,4257,203,294,0.17,1.0187366990674203,False,False,0.26862278059984845
1622,3634,175,478,0.39,-0.23605678964469937,False,False,0.22378879408840463
1623,3076,153,283,0.64,1.073949845400113,True,True,0.7745246354049171
1624,1413,91,190,0.38,0.04399367475550307,False,False,0.19253748590673642
1625,2201,121,213,0.16,1.3429674652204677,False,False,0.16678888399875597
1627,4816,228,440,0.11,1.3606278447535018,False,False,0.2383635827716009
1628,869,71,364,0.29,1.2978315439087516,False,False,0.14066293535026314
1629,2006,114,562,0.29,,False,False,0.2078689529725822
1630,4161,199,344,0.25,,False,False,0.21726276841470865
1631,356,49,552,0.13,,False,False,0.2247694746646949
1633,4570,216,400,0.26,0.28763487415008154,False,False,0.2035460388222528
1634,3163,156,317,0.28,,False,False,0.2554482883608854
1636,1890,110,511,0.67,,True,True,0.7693020579970468
1637,579,59,427,0.12,0.8064221492861459,False,False,0.17065239933262732
1640,862,71,139,0.72,1.2286723448666175,True,True,0.8385839913933822
1641,4030,192,360,0.3,,False,False,0.188998729111326
1642,3326,162,112,0.36,,False,False,0.2603087314259591
1643,4237,202,288,0.33,0.9279819287577042,False,False,0.24984396635274264
1644,4661,221,143,0.29,0.8605203961214865,False,False,0.24276023976040212
1645,1116,80,455,0.11,,False,False,0.26407189252602137
1646,1541,96,119,0.62,1.3600778294426603,True,True,0.78398129869314
1647,4411,209,366,0.13,0.9924781738383908,False,False,0.20630228462033412
1648,4631,220,322,0.21,0.028183156294393594,False,False,0.20154246103602333
1649,5538,257,25,0.33,-0.37062370003255524,False,False,0.19368912788043333
1650,2629,137,458,0.17,,False,False,0.14481374677994463
1651,5316,249,458,0.2,-0.17066889719380157,False,False,0.17109629870615325
1652,5332,250,563,0.76,,True,True,0.8337125102849117
1653,5929,274,26,0.35,-0.08214951795388242,False,False,0.2187903521089848
1654,2417,129,164,0.29,-0.15114495880921813,False,False,0.22903525013529888
1655,5745,265,388,0.36,0.8515732239870071,False,False,0.14016833678528273
1656,5093,238,55,0.24,,False,False,0.1395730470996822
1658,2052,116,46,0.14,,False,False,0.21352503752287197
1659,1776,106,189,0.11,-0.28002293558770447,False,False,0.24300957581578775
1660,3586,173,408,0.34,-0.17731712253825532,False,False,0.2529221238020688
1661,4316,205,544,0.23,,False,False,0.19323280936959625
1662,1592,98,85,0.34,,False,False,0.25363285656267953
1663,1723,104,560,0.27,-0.19763043816387235,False,False,0.15375056333379641
1664,4709,224,104,0.39,,False,False,0.23287323673776267
1665,5722,264,172,0.35,,False,False,0.22055623153337364
1666,490,54,29,0.22,,False,False,0.13902657242883185
1667,5058,237,547,0.2,,False,True,0.7540730898302942
1668,1006,76,401,0.35,0.5656298570890356,False,False,0.17702815690683155
1669,3168,156,198,0.32,,False,False,0.13233575412005963
1670,3488,169,575,0.4,,False,False,0.23759119934296846
1671,1417,91,181,0.16,0.07163257183085704,False,False,0.2175542262000324
1672,25,27,449,0.38,,False,False,0.13004151019225213
1673,1113,80,262,0.87,,True,True,0.7718930302595909
1674,5911,273,66,0.28,,False,False,0.24539109702248801
1675,1552,97,301,0.14,0.4173846069820138,False,False,0.19964663506747038
1676,5139,241,440,0.22,1.0441268627628495,False,False,0.25201117529646033
1677,5711,264,92,0.37,,False,False,0.1465012074677771
1679,2945,148,331,0.21,,False,False,0.1749615354047437
1680,2827,144,173,0.3,,False,False,0.1748467556779423
1681,4040,192,348,0.19,,False,False,0.2457034882940588
1682,5019,236,548,0.11,,False,True,0.7951472074965326
1683,5551,258,244,0.22,0.356575883761717,False,False,0.14120792123631032
1684,3732,178,491,0.31,1.0712530700219962,False,False,0.21431694631648207
1685,4470,212,567,0.1,,False,False,0.20105109818144862
1686,4050,193,238,0.23,,False,False,0.14673714645249547
1689,4275,203,276,0.33,1.2623144060854279,False,False,0.23620869798861194
1690,5642,261,107,0.31,-0.21064192333192872,False,False,0.15229644523599153
1691,4176,200,83,0.71,,True,True,0.7305917971168788
1692,194,42,231,0.14,,False,False,0.26623436764298386
1693,615,61,513,0.25,,False,False,0.21809280882185506
1694,643,63,119,0.16,0.17519088721137333,False,False,0.20792964003270437
1695,4323,205,137,0.38,,False,False,0.21642041251981947
1696,5637,261,572,0.23,-0.2093319471840776,False,False,0.22468237750323078
1697,5086,238,575,0.67,,True,True,0.7650823984034187
1700,3761,180,458,0.17,,False,False,0.21598187666958968
1701,3133,155,90,0.21,,False,True,0.8269584900288868
1702,5602,260,113,0.27,0.885186106372485,False,False,0.23838083902728704
1703,483,54,388,0.32,,False,False,0.16770704664341554
1704,4615,219,520,0.72,,True,True,0.7703350904174102
1705,3820,182,508,0.84,-0.1300389227854208,True,True,0.8324843164351665
1706,2059,116,344,0.28,0.11405651232608585,False,False,0.20299975149175775
1707,5273,248,552,0.66,0.16424535848017993,True,True,0.7376805024184991
1709,664,64,482,0.12,0.762954165666811,False,False,0.24061271078143484
1710,5770,266,489,0.19,0.9895890912675828,False,False,0.22885178824076685
1711,4273,203,23,0.35,0.5906284946065292,False,False,0.25480064410957404
1712,1444,92,58,0.77,,True,True,0.7306969500611088
1714,3951,188,140,0.14,,False,False,0.19199524151881986
1715,5876,270,160,0.22,,False,False,0.1853229898438395
1716,1705,103,318,0.35,,False,False,0.14447730714932783
1717,5928,274,20,0.14,,False,False,0.15673059203503004
1719,4746,225,193,0.2,,False,False,0.16073494172373057
1720,2277,124,319,0.21,,False,False,0.1341829873624924
1721,1401,90,515,0.17,1.222401946893842,False,False,0.1621066307651548
1722,3365,164,557,0.18,0.03575398398914629,False,False,0.2428962423282968
1724,540,57,422,0.29,0.4259944969421798,False,False,0.22085105366627025
1725,3166,156,309,0.36,,False,False,0.1813383479269264
1726,4508,213,105,0.28,,False,False,0.2655399189343458
1727,5489,256,359,0.1,,False,False,0.13165845966724074
1728,4594,217,460,0.19,-0.025853011244304846,False,False,0.23117104273337408
1729,674,64,238,0.11,1.1796958401788264,False,False,0.14233824864717706
1730,2937,148,283,0.62,-0.2683112965443939,True,True,0.7466398328913159
1731,5125,240,401,0.34,1.1097006323837464,False,False,0.23135766327340937
1732,1815,107,123,0.73,,True,True,0.7472807845203215
1733,4800,227,245,0.4,0.9456816807784945,False,False,0.18347940360233322
1734,2100,117,87,0.13,,False,True,0.7384878246635669
1735,3306,162,333,0.15,-0.1435048201074029,False,False,0.1825757021142705
1736,5850,270,263,0.32,-0.11815057129068965,False,False,0.1577940970196675
1737,2101,117,19,0.24,-0.37713720040061327,False,False,0.1502406343303303
1738,5096,239,88,0.35,0.263148944570969,False,True,0.7723572771106071
1739,3112,154,30,0.34,-0.018815135384306438,False,False,0.2146040933031514
1740,1548,96,129,0.72,0.04900422081033311,True,True,0.7873098247680816
1741,3405,166,437,0.2,,False,False,0.1538600429985324
1742,2399,128,519,0.87,,True,True,0.7575040722167687
1744,5797,267,360,0.34,,False,False,0.19586143327309893
1745,2716,140,330,0.4,,False,False,0.15215392586873128
1746,3411,166,510,0.2,0.47609164238612905,False,True,0.7481387236681027
1747,5328,250,571,0.22,,False,True,0.7307155473692162
1748,4287,204,183,0.27,0.19256141494216025,False,False,0.2581258019941997
1749,1051,78,214,0.18,0.6179914752242421,False,False,0.15871434386453417
1750,2321,126,38,0.1,0.3740798574159718,False,False,0.22014682432690175
1751,4293,204,278,0.23,0.0975773084688971,False,False,0.2504226073281936
1752,3641,175,510,0.88,,True,True,0.783276125286175
1753,1751,105,462,0.1,,False,False,0.19635182622713843
1755,1772,105,64,0.82,,True,True,0.8155523220291809
1756,1196,82,347,0.78,0.2121414610067232,True,True,0.8435785744313594
1757,1878,109,383,0.16,1.0894736060111019,False,True,0.7676779730703325
1758,2016,114,498,0.31,0.6695140802925305,False,False,0.2657633523008015
1759,2005,114,45,0.32,0.8985548058794248,False,False,0.1818364115877013
1760,4880,231,519,0.71,,True,True,0.810105413591297
